venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
FSE,2017,conf/sigsoft/fse2017,Student Research Competition,Suggesting meaningful variable names for decompiled code: a machine translation approach.,Alan Jaffe,1050-1052,3,https://doi.org/10.1145/3106237.3121274,
FSE,2017,conf/sigsoft/fse2017,Student Research Competition,Practical symbolic verification of regular properties.,Hengbiao Yu,1053-1055,3,https://doi.org/10.1145/3106237.3121275,
FSE,2017,conf/sigsoft/fse2017,Student Research Competition,FOSS version differentiation as a benchmark for static analysis security testing tools.,Ivan Pashchenko,1056-1058,3,https://doi.org/10.1145/3106237.3121276,
FSE,2017,conf/sigsoft/fse2017,Student Research Competition,DecisionDroid: a supervised learning-based system to identify cloned Android applications.,Ayush Kohli,1059-1061,3,https://doi.org/10.1145/3106237.3121277,
FSE,2017,conf/sigsoft/fse2017,Student Research Competition,Reasons and drawbacks of using trivial npm packages: the developers' perspective.,Rabe Abdalkareem,1062-1064,3,https://doi.org/10.1145/3106237.3121278,
FSE,2017,conf/sigsoft/fse2017,Student Research Competition,Detecting wearable app permission mismatches: a case study on Android wear.,Suhaib Mujahid,1065-1067,3,https://doi.org/10.1145/3106237.3121279,
FSE,2017,conf/sigsoft/fse2017,Student Research Competition,Automating traceability link recovery through classification.,Chris Mills,1068-1070,3,https://doi.org/10.1145/3106237.3121280,
FSE,2017,conf/sigsoft/fse2017,Student Research Competition,Improving performance of automatic program repair using learned heuristics.,Liam Schramm,1071-1073,3,https://doi.org/10.1145/3106237.3121281,
FSE,2018,conf/sigsoft/fse2018,Invited Papers,Behind every great deep learning framework is an even greater programming languages concept (keynote).,Erik Meijer,1,1,https://doi.org/10.1145/3236024.3280855,
FSE,2018,conf/sigsoft/fse2018,Invited Papers,Ten years of hunting for similar code for fun and profit (keynote).,Stéphane Glondu; Lingxiao Jiang; Zhendong Su,2,1,https://doi.org/10.1145/3236024.3280856,
FSE,2018,conf/sigsoft/fse2018,Concurrency and Races,CloudRaid: hunting concurrency bugs in the cloud via log-mining.,Jie Lu; Feng Li; Lian Li; Xiaobing Feng,3-14,12,https://doi.org/10.1145/3236024.3236071,
FSE,2018,conf/sigsoft/fse2018,Concurrency and Races,Testing multithreaded programs via thread speed control.,Dongjie Chen; Yanyan Jiang; Chang Xu; Xiaoxing Ma; Jian Lu,15-25,11,https://doi.org/10.1145/3236024.3236077,
FSE,2018,conf/sigsoft/fse2018,Concurrency and Races,Data race detection on compressed traces.,Dileep Kini; Umang Mathur; Mahesh Viswanathan,26-37,12,https://doi.org/10.1145/3236024.3236025,
FSE,2018,conf/sigsoft/fse2018,Concurrency and Races,Practical AJAX race detection for JavaScript web applications.,Christoffer Quist Adamsen; Anders Møller; Saba Alimadadi; Frank Tip,38-48,11,https://doi.org/10.1145/3236024.3236038,
FSE,2018,conf/sigsoft/fse2018,Log Mining,Using finite-state models for log differencing.,Hen Amar; Lingfeng Bao; Nimrod Busany; David Lo; Shahar Maoz,49-59,11,https://doi.org/10.1145/3236024.3236069,
FSE,2018,conf/sigsoft/fse2018,Log Mining,Identifying impactful service system problems via log analysis.,Shilin He; Qingwei Lin; Jian-Guang Lou; Hongyu Zhang; Michael R. Lyu; Dongmei Zhang,60-70,11,https://doi.org/10.1145/3236024.3236083,
FSE,2018,conf/sigsoft/fse2018,Performance,Learning to sample: exploiting similarities across environments to learn performance models for configurable systems.,Pooyan Jamshidi; Miguel Velez; Christian Kästner; Norbert Siegmund,71-82,12,https://doi.org/10.1145/3236024.3236074,
FSE,2018,conf/sigsoft/fse2018,Performance,Performance comprehension at WiredTiger.,Alexandra Fedorova; Craig Mustard; Ivan Beschastnikh; Julia Rubin; Augustine Wong; Svetozar Miucin; Louis Ye,83-94,12,https://doi.org/10.1145/3236024.3236081,
FSE,2018,conf/sigsoft/fse2018,Performance,MemFix: static analysis-based repair of memory deallocation errors for C.,Junhee Lee; Seongjoon Hong; Hakjoo Oh,95-106,12,https://doi.org/10.1145/3236024.3236079,
FSE,2018,conf/sigsoft/fse2018,Software Analysis I,RefiNym: using names to refine types.,Santanu Kumar Dash; Miltiadis Allamanis; Earl T. Barr,107-117,11,https://doi.org/10.1145/3236024.3236042,
FSE,2018,conf/sigsoft/fse2018,Software Analysis I,Darwinian data structure selection.,Michail Basios; Lingbo Li; Fan Wu; Leslie Kanthan; Earl T. Barr,118-128,11,https://doi.org/10.1145/3236024.3236043,
FSE,2018,conf/sigsoft/fse2018,Software Analysis I,Scalability-first pointer analysis with self-tuning context-sensitivity.,Yue Li; Tian Tan; Anders Møller; Yannis Smaragdakis,129-140,12,https://doi.org/10.1145/3236024.3236041,
FSE,2018,conf/sigsoft/fse2018,Deep Learning,DeepSim: deep learning code functional similarity.,Gang Zhao; Jeff Huang,141-151,11,https://doi.org/10.1145/3236024.3236068,
FSE,2018,conf/sigsoft/fse2018,Deep Learning,Deep learning type inference.,Vincent J. Hellendoorn; Christian Bird; Earl T. Barr; Miltiadis Allamanis,152-162,11,https://doi.org/10.1145/3236024.3236051,
FSE,2018,conf/sigsoft/fse2018,Deep Learning,Code vectors: understanding programs through embedded abstracted symbolic traces.,Jordan Henkel; Shuvendu K. Lahiri; Ben Liblit; Thomas W. Reps,163-174,12,https://doi.org/10.1145/3236024.3236085,
FSE,2018,conf/sigsoft/fse2018,Deep Learning,MODE: automated neural network model debugging via state differential analysis and input selection.,Shiqing Ma; Yingqi Liu; Wen-Chuan Lee; Xiangyu Zhang; Ananth Grama,175-186,12,https://doi.org/10.1145/3236024.3236082,
FSE,2018,conf/sigsoft/fse2018,Developer Studies,Towards a theory of software development expertise.,Sebastian Baltes; Stephan Diehl,187-200,14,https://doi.org/10.1145/3236024.3236061,
FSE,2018,conf/sigsoft/fse2018,Developer Studies,What makes a code change easier to review: an empirical investigation on code change reviewability.,Achyudh Ram; Anand Ashok Sawant; Marco Castelluccio; Alberto Bacchelli,201-212,12,https://doi.org/10.1145/3236024.3236080,
FSE,2018,conf/sigsoft/fse2018,Testing I,Singularity: pattern fuzzing for worst case complexity.,Jiayi Wei; Jia Chen; Yu Feng; Kostas Ferles; Isil Dillig,213-223,11,https://doi.org/10.1145/3236024.3236039,
FSE,2018,conf/sigsoft/fse2018,Testing I,Bug synthesis: challenging bug-finding tools with deep faults.,Subhajit Roy; Awanish Pandey; Brendan Dolan-Gavitt; Yu Hu,224-234,11,https://doi.org/10.1145/3236024.3236084,
FSE,2018,conf/sigsoft/fse2018,Testing I,"Modify, enhance, select: co-evolution of combinatorial models and test plans.",Rachel Tzoref-Brill; Shahar Maoz,235-245,11,https://doi.org/10.1145/3236024.3236067,
FSE,2018,conf/sigsoft/fse2018,Security,The impact of regular expression denial of service (ReDoS) in practice: an empirical study at the ecosystem scale.,James C. Davis; Christy A. Coghlan; Francisco Servant; Dongyoon Lee,246-256,11,https://doi.org/10.1145/3236024.3236027,
FSE,2018,conf/sigsoft/fse2018,Security,FraudDroid: automated ad fraud detection for Android apps.,Feng Dong; Haoyu Wang; Li Li; Yao Guo; Tegawendé F. Bissyandé; Tianming Liu; Guoai Xu; Jacques Klein,257-268,12,https://doi.org/10.1145/3236024.3236045,
FSE,2018,conf/sigsoft/fse2018,Mobile Apps,"AppFlow: using machine learning to synthesize robust, reusable UI tests.",Gang Hu; Linjie Zhu; Junfeng Yang,269-282,14,https://doi.org/10.1145/3236024.3236055,
FSE,2018,conf/sigsoft/fse2018,Mobile Apps,Winning the app production rally.,Ehsan Noei; Daniel Alencar da Costa; Ying Zou,283-294,12,https://doi.org/10.1145/3236024.3236044,
FSE,2018,conf/sigsoft/fse2018,Software Maintenance I,One size does not fit all: an empirical study of containerized continuous deployment workflows.,Yang Zhang; Bogdan Vasilescu; Huaimin Wang; Vladimir Filkov,295-306,12,https://doi.org/10.1145/3236024.3236033,
FSE,2018,conf/sigsoft/fse2018,Software Maintenance I,Be careful of when: an empirical study on time-related misuse of issue tracking data.,Feifei Tu; Jiaxin Zhu; Qimu Zheng; Minghui Zhou,307-318,12,https://doi.org/10.1145/3236024.3236054,
FSE,2018,conf/sigsoft/fse2018,Software Maintenance I,Do the dependency conflicts in my project matter?,Ying Wang; Ming Wen; Zhenwei Liu; Rongxin Wu; Rui Wang; Bo Yang; Hai Yu; Zhiliang Zhu; Shing-Chi Cheung,319-330,12,https://doi.org/10.1145/3236024.3236056,
FSE,2018,conf/sigsoft/fse2018,Software Analysis II,Do Android taint analysis tools keep their promises?,Felix Pauck; Eric Bodden; Heike Wehrheim,331-341,11,https://doi.org/10.1145/3236024.3236029,
FSE,2018,conf/sigsoft/fse2018,Software Analysis II,Neural-augmented static analysis of Android communication.,Jinman Zhao; Aws Albarghouthi; Vaibhav Rastogi; Somesh Jha; Damien Octeau,342-353,12,https://doi.org/10.1145/3236024.3236066,
FSE,2018,conf/sigsoft/fse2018,Software Analysis II,Oreo: detection of clones in the twilight zone.,Vaibhav Saini; Farima Farmahinifarahani; Yadong Lu; Pierre Baldi; Cristina V. Lopes,354-365,12,https://doi.org/10.1145/3236024.3236026,
FSE,2018,conf/sigsoft/fse2018,Symbolic Execution and Constraint Solving,Concurrency verification with maximal path causality.,Qiuping Yi; Jeff Huang,366-376,11,https://doi.org/10.1145/3236024.3236048,
FSE,2018,conf/sigsoft/fse2018,Symbolic Execution and Constraint Solving,Adversarial symbolic execution for detecting concurrency-related cache timing leaks.,Shengjian Guo; Meng Wu; Chao Wang,377-388,12,https://doi.org/10.1145/3236024.3236028,
FSE,2018,conf/sigsoft/fse2018,Symbolic Execution and Constraint Solving,Symbolic execution with existential second-order constraints.,Sergey Mechtaev; Alberto Griggio; Alessandro Cimatti; Abhik Roychoudhury,389-399,11,https://doi.org/10.1145/3236024.3236049,
FSE,2018,conf/sigsoft/fse2018,Symbolic Execution and Constraint Solving,Parameterized model counting for string and numeric constraints.,Abdulbaki Aydin; William Eiers; Lucas Bang; Tegan Brennan; Miroslav Gavrilov; Tevfik Bultan; Fang Yu,400-410,11,https://doi.org/10.1145/3236024.3236064,
FSE,2018,conf/sigsoft/fse2018,Mining,NAR-miner: discovering negative association rules from code for bug detection.,Pan Bian; Bin Liang; Wenchang Shi; Jianjun Huang; Yan Cai,411-422,12,https://doi.org/10.1145/3236024.3236032,
FSE,2018,conf/sigsoft/fse2018,Mining,Path-based function embedding and its application to error-handling specification mining.,Daniel DeFreez; Aditya V. Thakur; Cindy Rubio-González,423-433,11,https://doi.org/10.1145/3236024.3236059,
FSE,2018,conf/sigsoft/fse2018,Models,Putback-based bidirectional model transformations.,Xiao He; Zhenjiang Hu,434-444,11,https://doi.org/10.1145/3236024.3236070,
FSE,2018,conf/sigsoft/fse2018,Models,"Model transformation languages under a magnifying glass: a controlled experiment with Xtend, ATL, and QVT.",Regina Hebig; Christoph Seidl; Thorsten Berger; John Kook Pedersen; Andrzej Wasowski,445-455,11,https://doi.org/10.1145/3236024.3236046,
FSE,2018,conf/sigsoft/fse2018,Models,Applications of psychological science for actionable analytics.,Di Chen; Wei Fu; Rahul Krishna; Tim Menzies,456-467,12,https://doi.org/10.1145/3236024.3236050,
FSE,2018,conf/sigsoft/fse2018,Estimation and Prediction,A novel automated approach for software effort estimation based on data augmentation.,Liyan Song; Leandro L. Minku; Xin Yao,468-479,12,https://doi.org/10.1145/3236024.3236052,
FSE,2018,conf/sigsoft/fse2018,Estimation and Prediction,Predicting Node failure in cloud service systems.,Qingwei Lin; Ken Hsieh; Yingnong Dang; Hongyu Zhang; Kaixin Sui; Yong Xu; Jian-Guang Lou; Chenggang Li; Youjiang Wu; Randolph Yao; Murali Chintalapati; Dongmei Zhang,480-490,11,https://doi.org/10.1145/3236024.3236060,
FSE,2018,conf/sigsoft/fse2018,Repair and Synthesis,Detecting speech act types in developer question/answer conversations during bug repair.,Andrew Wood; Paige Rodeghero; Ameer Armaly; Collin McMillan,491-502,12,https://doi.org/10.1145/3236024.3236031,
FSE,2018,conf/sigsoft/fse2018,Repair and Synthesis,Visual web test repair.,Andrea Stocco; Rahulkrishna Yandrapally; Ali Mesbah,503-514,12,https://doi.org/10.1145/3236024.3236063,
FSE,2018,conf/sigsoft/fse2018,Repair and Synthesis,Syntax-guided synthesis of Datalog programs.,Xujie Si; Woosuk Lee; Richard Zhang; Aws Albarghouthi; Paraschos Koutris; Mayur Naik,515-527,13,https://doi.org/10.1145/3236024.3236034,
FSE,2018,conf/sigsoft/fse2018,Software Maintenance II,Large-scale study of substitutability in the presence of effects.,Jackson Maddox; Yuheng Long; Hridesh Rajan,528-538,11,https://doi.org/10.1145/3236024.3236075,
FSE,2018,conf/sigsoft/fse2018,Software Maintenance II,An empirical study on crash recovery bugs in large-scale distributed systems.,Yu Gao; Wensheng Dou; Feng Qin; Chushu Gao; Dong Wang; Jun Wei; Ruirui Huang; Li Zhou; Yongming Wu,539-550,12,https://doi.org/10.1145/3236024.3236030,
FSE,2018,conf/sigsoft/fse2018,Software Maintenance II,Complementing global and local contexts in representing API descriptions to improve API retrieval tasks.,Thanh Van Nguyen; Ngoc M. Tran; Hung Phan; Trong Duc Nguyen; Linh H. Truong; Anh Tuan Nguyen; Hoan Anh Nguyen; Tien N. Nguyen,551-562,12,https://doi.org/10.1145/3236024.3236036,
FSE,2018,conf/sigsoft/fse2018,Probabilistic Reasoning,Phys: probabilistic physical unit assignment and inconsistency detection.,Sayali Kate; John-Paul Ore; Xiangyu Zhang; Sebastian G. Elbaum; Zhaogui Xu,563-573,11,https://doi.org/10.1145/3236024.3236035,
FSE,2018,conf/sigsoft/fse2018,Probabilistic Reasoning,Testing probabilistic programming systems.,Saikat Dutta; Owolabi Legunsen; Zixin Huang; Sasa Misailovic,574-586,13,https://doi.org/10.1145/3236024.3236057,
FSE,2018,conf/sigsoft/fse2018,Probabilistic Reasoning,Verifying the long-run behavior of probabilistic system models in the presence of uncertainty.,Yamilet R. Serrano Llerena; Marcel Böhme; Marc Brünink; Guoxin Su; David S. Rosenblum,587-597,11,https://doi.org/10.1145/3236024.3236078,
FSE,2018,conf/sigsoft/fse2018,Debugging and Bug Localization,Automated patch extraction via syntax- and semantics-aware Delta debugging on source code changes.,Masatomo Hashimoto; Akira Mori; Tomonori Izumida,598-609,12,https://doi.org/10.1145/3236024.3236047,
FSE,2018,conf/sigsoft/fse2018,Debugging and Bug Localization,Feedback-directed differential testing of interactive debuggers.,Daniel Lehmann; Michael Pradel,610-620,11,https://doi.org/10.1145/3236024.3236037,
FSE,2018,conf/sigsoft/fse2018,Debugging and Bug Localization,Improving IR-based bug localization with context-aware query reformulation.,Mohammad Masudur Rahman; Chanchal K. Roy,621-632,12,https://doi.org/10.1145/3236024.3236065,
FSE,2018,conf/sigsoft/fse2018,Debugging and Bug Localization,How should compilers explain problems to developers?,Titus Barik; Denae Ford; Emerson R. Murphy-Hill; Chris Parnin,633-643,11,https://doi.org/10.1145/3236024.3236040,
FSE,2018,conf/sigsoft/fse2018,Ecosystems and Crowdsourcing,Ecosystem-level determinants of sustained activity in open-source projects: a case study of the PyPI ecosystem.,Marat Valiev; Bogdan Vasilescu; James D. Herbsleb,644-655,12,https://doi.org/10.1145/3236024.3236062,
FSE,2018,conf/sigsoft/fse2018,Testing II,Optimizing test prioritization via test distribution analysis.,Junjie Chen; Yiling Lou; Lingming Zhang; Jianyi Zhou; Xiaoleng Wang; Dan Hao; Lu Zhang,656-667,12,https://doi.org/10.1145/3236024.3236053,
FSE,2018,conf/sigsoft/fse2018,Testing II,How well are regular expressions tested in the wild?,Peipei Wang; Kathryn T. Stolee,668-678,11,https://doi.org/10.1145/3236024.3236072,
FSE,2018,conf/sigsoft/fse2018,Testing II,Which generated test failures are fault revealing? prioritizing failures based on inferred precondition violations using PAF.,Mijung Kim; Shing-Chi Cheung; Sunghun Kim,679-690,12,https://doi.org/10.1145/3236024.3236058,
FSE,2018,conf/sigsoft/fse2018,Energy,Detection of energy inefficiencies in Android wear watch faces.,Hailong Zhang; Haowei Wu; Atanas Rountev,691-702,12,https://doi.org/10.1145/3236024.3236073,
FSE,2018,conf/sigsoft/fse2018,Energy,Stochastic energy optimization for mobile GPS applications.,Anthony Canino; Yu David Liu; Hidehiko Masuhara,703-713,11,https://doi.org/10.1145/3236024.3236076,
FSE,2018,conf/sigsoft/fse2018,NIER I,Gamifying static analysis.,Lisa Nguyen Quang Do; Eric Bodden,714-718,5,https://doi.org/10.1145/3236024.3264830,
FSE,2018,conf/sigsoft/fse2018,NIER I,The case for experiment-oriented computing.,Paulo Salem,719-723,5,https://doi.org/10.1145/3236024.3264831,
FSE,2018,conf/sigsoft/fse2018,NIER I,On the naturalness of proofs.,Vincent J. Hellendoorn; Premkumar T. Devanbu; Mohammad Amin Alipour,724-728,5,https://doi.org/10.1145/3236024.3264832,
FSE,2018,conf/sigsoft/fse2018,NIER I,Does ACM's code of ethics change ethical decision making in software development?,Andrew McNamara; Justin Smith; Emerson R. Murphy-Hill,729-733,5,https://doi.org/10.1145/3236024.3264833,
FSE,2018,conf/sigsoft/fse2018,NIER I,How are spreadsheet templates used in practice: a case study on Enron.,Liang Xu; Wensheng Dou; Jiaxin Zhu; Chushu Gao; Jun Wei; Tao Huang,734-738,5,https://doi.org/10.1145/3236024.3264834,
